# kapture format: 1.1
# X, Y, Z
2.947479665669975324e-01,-5.371356246384169086e-01,1.511393747276744914e+00
2.904837331104042630e-01,-2.509151089794996459e-01,9.465704581460651079e-01
2.664247874512608028e-01,-2.428020868272594279e-01,9.618288756692546793e-01
1.532228421480644476e-01,-2.610050819525682742e-01,1.063420994429184585e+00
-7.567043414372606747e-02,-3.140075905912275145e-01,1.378588668410241524e+00
-5.153097745588547385e-02,-3.029114010326748874e-01,1.357602859809512674e+00
-5.153775768370544297e-02,-3.029583580938061682e-01,1.357580566861461779e+00
-5.153775768370544297e-02,-3.029583580938061682e-01,1.357580566861461779e+00
-9.246965503498351391e-02,-1.907204615122365943e-01,1.301861443501941329e+00
-2.460418863849322679e-01,-1.586332834818053872e-01,1.442289631292042573e+00
-1.252990303823499629e-01,-8.841320408775583950e-02,1.328411501973437492e+00
-4.809832988301309675e-01,3.150364366778678205e-02,1.651880138047963298e+00
-4.392243805681289026e-01,4.742552371485041218e-02,1.606686784614614449e+00
2.043490262593636864e-01,9.210322821347562139e-02,9.230526459275203432e-01
-4.327865104175467881e-01,1.989088781614132828e-01,1.563085198710039592e+00
-9.530648396890997742e-02,1.667446237919013585e-01,1.221470718585845994e+00
-3.467707040302735466e-01,2.304603918572002696e-01,1.452718712626382525e+00
-4.100015603974397349e-01,2.469641850570138963e-01,1.521717584268189594e+00
-4.100015603974397349e-01,2.469641850570138963e-01,1.521717584268189594e+00
-4.366488988718804642e-01,2.632011931021844275e-01,1.547596573928822217e+00
-4.366488988718804642e-01,2.632011931021844275e-01,1.547596573928822217e+00
-3.266064822246208532e-01,2.520852013905619526e-01,1.442523788810199603e+00
-1.445804932285567335e-01,2.240742672883585529e-01,1.280973560579498516e+00
-4.435554060576156754e-01,2.787672851133332630e-01,1.546172598696371914e+00
-3.926399466929343385e-01,3.676641656769370492e-01,1.272711869362064041e+00
-4.295546864327793313e-01,3.687365743813462715e-01,1.237461824594052962e+00
-4.295546864327793313e-01,3.687365743813462715e-01,1.237461824594052962e+00
2.847161051008859078e-01,-5.371170346600159240e-01,1.511402581730679540e+00
2.847161051008859078e-01,-5.371170346600159240e-01,1.511402581730679540e+00
2.259328764196171790e-01,-5.044557041723944923e-01,1.425628707890096658e+00
2.321841754485342579e-01,-4.849732228054915439e-01,1.424370120145609819e+00
2.321841754485342579e-01,-4.849732228054915439e-01,1.424370120145609819e+00
3.452437778369899513e-01,-5.303182455376078686e-01,1.580110293166715030e+00
3.452437778369899513e-01,-5.303182455376078686e-01,1.580110293166715030e+00
2.431866237609684733e-01,-4.758748858384229119e-01,1.420700504031922717e+00
2.619102549558549042e-01,-4.767530884092211485e-01,1.456267544447203965e+00
2.818684926305669580e-01,-2.468709524515975140e-01,9.450588132903211536e-01
-1.475423203903253599e-01,-3.371247741051211499e-01,1.451338629839486138e+00
-5.489088228793512908e-02,-3.069785260995858134e-01,1.356386665403024328e+00
1.204251735318928318e-01,-2.480062636833247902e-01,1.096843346926374085e+00
-9.898645063132338606e-02,-3.127492688211203631e-01,1.407130673262166676e+00
-9.896984953809158381e-02,-3.125504966666518558e-01,1.407354186546229124e+00
6.265705458295468822e-02,-2.541668816083226257e-01,1.143131440186907710e+00
-9.373127812454544461e-02,-3.065572724505168933e-01,1.410969289743084332e+00
-1.218876864859245318e-01,-2.962071535395525146e-01,1.417645118262254478e+00
-1.481760079460892332e-01,-3.017082052659801339e-01,1.454438275592742746e+00
-1.481760079460892332e-01,-3.017082052659801339e-01,1.454438275592742746e+00
2.185802758387274738e-02,-2.272766053022852728e-01,1.187388134294453890e+00
-1.458383298683469942e-01,-2.768125445962331121e-01,1.451015188735924610e+00
-1.550035972079981950e-01,-2.459144815502484205e-01,1.440983873848506569e+00
1.181911868801059640e-01,-1.848875735280947064e-01,1.129934399013788227e+00
-8.429907416148615940e-02,-2.002216995126206156e-01,1.288630558254242331e+00
-2.740493187668752717e-01,-1.577639160902555848e-01,1.467328386425654996e+00
-2.648582161014894631e-01,-1.543963732524918364e-01,1.461487542659581029e+00
-2.844321139827620248e-01,-1.433631224965612461e-01,1.493863378412599641e+00
-3.310343705675299897e-01,-1.286698912720014853e-01,1.541535700530656916e+00
-3.310343705675299897e-01,-1.286698912720014853e-01,1.541535700530656916e+00
1.393303435942120153e-02,-8.512335323167470602e-02,1.185130076982998437e+00
-5.166234001986463875e-01,-6.019385495820792770e-02,1.726381261492392127e+00
-5.256145812816647167e-01,-3.907134555994545150e-02,1.721280995566316419e+00
-4.051527205378202545e-01,1.252635229957968326e-02,1.582573802418629105e+00
-4.051527205378202545e-01,1.252635229957968326e-02,1.582573802418629105e+00
-3.404107209022612102e-01,1.787367349802700123e-02,1.524506790212774243e+00
-5.018848894348330036e-01,3.675695181515178239e-02,1.679542807078659106e+00
-5.018848894348330036e-01,3.675695181515178239e-02,1.679542807078659106e+00
1.830120592616609754e-01,2.351709946578610030e-02,9.734069864471225353e-01
-4.370354938627265540e-01,5.278551612311661173e-02,1.613719958348502459e+00
-2.536396156041286765e-01,1.511163787911848078e-01,1.394897681171440196e+00
-3.611096997409270482e-01,1.805333677098111267e-01,1.492714926398350350e+00
-5.343939048034578310e-01,2.241401571672175519e-01,1.661454408190306653e+00
-3.506891862497895085e-01,2.216699570782232620e-01,1.480268086640941672e+00
-3.506891862497895085e-01,2.216699570782232620e-01,1.480268086640941672e+00
-2.547788221741852377e-01,2.388628595835076140e-01,1.387984855402168538e+00
-3.572280095601372274e-01,3.650803300296394660e-01,1.228273710950612552e+00
2.746971015628854040e-01,-4.731755868115821162e-01,1.467914996681147777e+00
2.777798375539367592e-01,-2.852929702370522458e-01,9.434898839645755597e-01
2.604881413752290209e-01,-2.817230486585232674e-01,9.600915879877292003e-01
2.859705641506678497e-01,-2.786097721295511254e-01,9.470038111029126515e-01
-1.613646040813893900e-01,-4.823959071389730680e-01,1.764894095055889123e+00
2.897327612742994773e-01,-2.444542608770113312e-01,9.466291384806211351e-01
-4.822926511005473649e-02,-3.464284884426792055e-01,1.374298317348016552e+00
1.465245492851930120e-01,-2.637834525723464774e-01,1.068779546233193933e+00
-4.956275613282906667e-02,-3.141187298037251274e-01,1.364110055201479099e+00
-4.956275613282906667e-02,-3.141187298037251274e-01,1.364110055201479099e+00
-1.578779658457046542e-01,-2.811008551650752696e-01,1.454721901830679176e+00
-1.421338200507972493e-01,-2.623713821116507861e-01,1.446791832783229426e+00
-1.053355449371135150e-01,-1.904278290681016006e-01,1.320414846093055594e+00
-1.589205259090713807e-01,-1.764050508075855617e-01,1.371515410627355935e+00
2.881418841914436778e-03,-1.527310604670274741e-01,1.217142617806361571e+00
-1.761791764200042743e-01,-1.711352605032228358e-01,1.384387594142111544e+00
-3.793849711055773954e-01,-2.019220977705337983e-01,1.664491105492479361e+00
-1.944808032624048555e-01,-1.651944820092874078e-01,1.406081323893205282e+00
-2.117381885458992641e-01,-1.605886005451495901e-01,1.423138884782778613e+00
-2.601487949212662465e-01,-1.619124725052115410e-01,1.453288012548136665e+00
-3.116279477434229506e-01,-8.429759689462981709e-02,1.522652632530560268e+00
-4.861678250641865984e-01,-4.041359775182422343e-02,1.692702837400497096e+00
-2.819310190097796820e-01,5.095380989378681461e-03,1.467408519109594023e+00
-3.381560169655249415e-01,7.231214450031865637e-03,1.515584233239847034e+00
-5.045447937106861680e-01,5.852444639208285310e-02,1.681608592088229992e+00
-2.579635789429393644e-01,1.221159607924437451e-01,1.389943111382056395e+00
-9.684125398120341233e-02,1.139630650671324824e-01,1.246053819115265249e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.111773773035800272e-01,1.696955424345149288e-01,1.447173029989723636e+00
-3.110503888113911874e-01,1.695676295734161176e-01,1.446665980365347215e+00
-9.744009533365104170e-02,1.492349449587306309e-01,1.249680916483760340e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.572719925601795687e-01,1.543890370452850047e-01,1.268696351328338023e+00
-3.325029688916560922e-01,1.819519853773551021e-01,1.447376235402268785e+00
-3.325029688916560922e-01,1.819519853773551021e-01,1.447376235402268785e+00
-2.094397719164645677e-01,1.687023415372093937e-01,1.331090387228861083e+00
1.535471089467226567e-02,1.427065439105591471e-01,1.112565110817025360e+00
-2.154736227810194471e-01,1.773831870955321910e-01,1.341294280429810248e+00
-2.748296192616032085e-01,1.840513163558178122e-01,1.378960336503117112e+00
-2.943859559114274105e-01,1.883385534995224708e-01,1.394145718450116700e+00
-4.814086817311540312e-01,2.201014750681759835e-01,1.607901738626768218e+00
-2.705177030198869792e-01,1.903156059848671589e-01,1.382188790451317040e+00
-5.073180767420740755e-01,2.263366983748969219e-01,1.637658481104377506e+00
-5.518343977073691953e-01,2.389157904026111834e-01,1.668826916743847644e+00
-1.729378546512728987e-01,2.135602646840892849e-01,1.283530976362122988e+00
-2.408109747351032948e-01,2.337480673699276479e-01,1.370658570455211223e+00
-2.690410810486029147e-01,2.382471154113814660e-01,1.386433696694316264e+00
-5.106813511932621896e-01,2.931611451877960128e-01,1.620033904451579909e+00
-2.823649919337907765e-01,3.450613395146903684e-01,1.048349285304729372e+00
-3.191719596009808813e-01,3.522959670661293119e-01,1.036427877224390892e+00
1.597229141922549833e-01,-3.331683620300189830e-01,1.135779626642129170e+00
2.854853825021576030e-01,-2.532651754089119134e-01,9.437857847260840982e-01
-1.120708174270079599e-01,-3.115968132460049667e-01,1.418684579311455085e+00
2.309132686475421845e-03,-2.175117632908958043e-01,1.216509054688076574e+00
-5.117689325607652218e-02,-2.033668819989671583e-01,1.268543181827175959e+00
-6.819391757995764414e-02,-1.987830104407421472e-01,1.282791105629246031e+00
-9.240128603256833606e-02,-1.426231505917425202e-01,1.312283571431911655e+00
-1.595868563467584822e-01,-1.244219222388942003e-01,1.366951725192726563e+00
-2.683508784133206704e-01,-9.547929479431868649e-02,1.470016586602021835e+00
-2.414960591255068956e-01,-6.229366433751911541e-02,1.436544069684377867e+00
2.811960717312776414e-01,-1.223318208257093836e-02,8.713733871474106385e-01
-4.081918192921992761e-01,3.553071910987831011e-02,1.587081032034642236e+00
-3.844109493390150400e-01,1.286252299023149803e-01,1.546140721439840604e+00
-1.181353229359819734e-01,1.195387930456297543e-01,1.259863729810839716e+00
-1.420834863874984033e-01,1.254272185607563650e-01,1.282842396615254232e+00
3.564774970141404431e-02,1.059053619627455395e-01,1.082272925424307974e+00
2.443153634089447173e-03,1.233269996178498890e-01,1.134142139157159557e+00
1.761929838823896310e-01,1.057394359672352707e-01,9.641173276418575355e-01
1.406254465881366933e-01,1.148139318225612215e-01,9.956352552099465569e-01
-3.378726949975208171e-01,1.765741863725314720e-01,1.473306381707998103e+00
-4.111641152630437501e-01,2.035736535240167122e-01,1.547096832431954061e+00
-4.360265131545117412e-01,2.092036080579745549e-01,1.568091662291068999e+00
-4.566642189427294052e-01,2.140190508808849645e-01,1.582943933123152958e+00
-5.302635560020578787e-01,2.430800078606304149e-01,1.649621635159144839e+00
-1.686437893363421647e-01,2.189145847712413162e-01,1.271296176053138494e+00
-1.706619376639609831e-01,2.416253449074846626e-01,1.270676340298562357e+00
-2.787760713735437101e-01,2.684433388180744173e-01,1.374119108896373120e+00
-3.095831530832650058e-01,2.886336782973106252e-01,1.410856723373244526e+00
-4.991973418791711969e-01,3.532461253617830144e-01,1.375580822593296393e+00
2.165676182523481874e-01,-4.704297184496710194e-01,1.429096843267016803e+00
2.630415992272370773e-01,-2.926147616092725223e-01,9.560999259270624995e-01
2.858229330330893658e-01,-2.877890821017566325e-01,9.453262318149081578e-01
2.522489989415792055e-01,-2.785560074085230986e-01,9.794027808547576264e-01
5.603950418207753748e-01,-3.377832242048000588e-01,1.284354284592589268e+00
1.289085943803274514e-01,-2.483546037504620885e-01,1.099235021922670086e+00
1.115082833282273478e-01,-2.439353948476024603e-01,1.113396377039111984e+00
9.363347796630240583e-02,-2.400008180787724377e-01,1.132176397977057380e+00
4.195453241382563619e-02,-2.388788323497984256e-01,1.160406012754860106e+00
1.790752896506764835e-01,-1.274006128460944132e-01,1.028421316117821283e+00
-2.005526883326064214e-01,-1.150830750392838608e-01,1.416045507918517465e+00
-3.905635375157578970e-01,-6.296119330971151895e-02,1.598915424528577933e+00
-3.905635375157578970e-01,-6.296119330971151895e-02,1.598915424528577933e+00
-9.801091546272003296e-02,-4.395706242301324063e-02,1.295226461214360691e+00
-5.086022384080074454e-01,-4.780631390756169552e-02,1.710067756035906550e+00
-2.766806385788805889e-01,-2.976171191394507212e-02,1.455420431770748202e+00
-3.925231978304981051e-01,-2.408902092338592940e-02,1.598204364317034720e+00
-2.852138444160045583e-01,-1.816191881819853235e-02,1.466239626362112691e+00
-4.876300287491849850e-01,-1.227323496010619295e-03,1.689832921464856641e+00
-3.945151665017727072e-01,4.340063140101622918e-02,1.573471885993317665e+00
4.254546765865310082e-02,9.718209781434186678e-02,1.086174797122427593e+00
-4.902320968521818867e-01,1.704547978122135377e-01,1.639275568681887174e+00
-5.618738190900081191e-03,1.513133345409685693e-01,1.145040668795936689e+00
-2.173856071859745498e-01,1.902010862835344651e-01,1.337028700237775647e+00
-1.822754112294084350e-01,1.941698121063490379e-01,1.290752949510012959e+00
-4.252855182558292202e-01,2.597888094070543996e-01,1.544137111461126421e+00
-1.716087977394046005e-01,2.337880200781606854e-01,1.281225854995300395e+00
-3.979973913792326234e-01,2.768412803084706053e-01,1.507023249294314970e+00
-2.795695587147885575e-01,2.591223950883409510e-01,1.384641349697956381e+00
-3.116213196492884085e-01,2.687732914475882140e-01,1.423066705426888623e+00
-3.116213196492884085e-01,2.687732914475882140e-01,1.423066705426888623e+00
2.674776082775872088e-01,-2.843947757960005318e-01,9.604128720138838116e-01
2.674776082775872088e-01,-2.843947757960005318e-01,9.604128720138838116e-01
1.818131651625486678e-01,-2.616194063885385335e-01,1.045691325786395121e+00
-3.706610960958278689e-02,-3.400210690265083047e-01,1.382422725409512942e+00
1.985094852268296517e-01,-2.123549212778356732e-01,1.043314506114466855e+00
5.700211668384577712e-02,-2.305213296649914756e-01,1.158884425644661098e+00
1.027451983944223657e-01,-1.869444625452292563e-01,1.134337323488066041e+00
